Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1991","1991","hg/ha","113356","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1992","1992","hg/ha","92975","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1993","1993","hg/ha","117490","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1994","1994","hg/ha","97108","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1995","1995","hg/ha","96575","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1996","1996","hg/ha","75918","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1997","1997","hg/ha","70425","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1998","1998","hg/ha","75177","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1999","1999","hg/ha","91410","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2000","2000","hg/ha","61770","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2001","2001","hg/ha","91596","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2002","2002","hg/ha","77113","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2003","2003","hg/ha","96729","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2004","2004","hg/ha","84401","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2005","2005","hg/ha","200000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2006","2006","hg/ha","200000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2007","2007","hg/ha","200000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2008","2008","hg/ha","214815","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2009","2009","hg/ha","191199","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2010","2010","hg/ha","224279","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2011","2011","hg/ha","191690","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2012","2012","hg/ha","203389","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2013","2013","hg/ha","144262","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2014","2014","hg/ha","140655","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2015","2015","hg/ha","147043","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2016","2016","hg/ha","91520","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2017","2017","hg/ha","91858","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2018","2018","hg/ha","86067","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2019","2019","hg/ha","92919","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2020","2020","hg/ha","105518","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2021","2021","hg/ha","98221","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1961","1961","tonnes","194000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1962","1962","tonnes","194000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1963","1963","tonnes","195000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1964","1964","tonnes","190000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1965","1965","tonnes","190000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1966","1966","tonnes","195000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1967","1967","tonnes","195000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1968","1968","tonnes","195000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1969","1969","tonnes","200000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1970","1970","tonnes","218000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1971","1971","tonnes","200000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1972","1972","tonnes","230000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1973","1973","tonnes","260000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1974","1974","tonnes","280000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1975","1975","tonnes","333120","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1976","1976","tonnes","342000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1977","1977","tonnes","340800","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1978","1978","tonnes","360756","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1979","1979","tonnes","380000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1980","1980","tonnes","195960","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1981","1981","tonnes","346196","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1982","1982","tonnes","498065","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1983","1983","tonnes","416415","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1984","1984","tonnes","211473","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1985","1985","tonnes","481735","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1986","1986","tonnes","498882","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1987","1987","tonnes","198410","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1988","1988","tonnes","208208","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1989","1989","tonnes","815920","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1990","1990","tonnes","779190","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1991","1991","tonnes","987828","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1992","1992","tonnes","632572","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1993","1993","tonnes","654123","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1994","1994","tonnes","806000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1995","1995","tonnes","928744","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1996","1996","tonnes","744000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1997","1997","tonnes","835208","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1998","1998","tonnes","679738","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1999","1999","tonnes","1047572","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2000","2000","tonnes","670303","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2001","2001","tonnes","1112849","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2002","2002","tonnes","861566","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2003","2003","tonnes","1223531","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2004","2004","tonnes","1084412","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2005","2005","tonnes","2640600","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2006","2006","tonnes","2415080","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2007","2007","tonnes","2192280","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2008","2008","tonnes","2900000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2009","2009","tonnes","2299086","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2010","2010","tonnes","2725936","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2011","2011","tonnes","2365263","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2012","2012","tonnes","2915067","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2013","2013","tonnes","2192885","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2014","2014","tonnes","1626027","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2015","2015","tonnes","1963495","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2016","2016","tonnes","1335882.87","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2017","2017","tonnes","1519870","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2018","2018","tonnes","1870375.48","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2019","2019","tonnes","1978952","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2020","2020","tonnes","1859776","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2021","2021","tonnes","2107824","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1961","1961","ha","30000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1962","1962","ha","30000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1963","1963","ha","28000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1964","1964","ha","15000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1965","1965","ha","20000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1966","1966","ha","21000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1967","1967","ha","30000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1968","1968","ha","31000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1969","1969","ha","25000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1970","1970","ha","20000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1971","1971","ha","30000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1972","1972","ha","30000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1973","1973","ha","30000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1974","1974","ha","35000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1975","1975","ha","37000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1976","1976","ha","31000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1977","1977","ha","24000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1978","1978","ha","17000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1979","1979","ha","16000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1980","1980","ha","15000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1981","1981","ha","19000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1982","1982","ha","17545","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1983","1983","ha","18140","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1984","1984","ha","17696","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1985","1985","ha","12460","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1986","1986","ha","7633","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1987","1987","ha","8290","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1988","1988","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1989","1989","ha","9422","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1990","1990","ha","11236","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1991","1991","ha","15000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1992","1992","ha","18000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1993","1993","ha","17000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1994","1994","ha","16000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1995","1995","ha","13000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1996","1996","ha","12000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1997","1997","ha","11000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1998","1998","ha","10000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","1999","1999","ha","11000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2000","2000","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2001","2001","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2002","2002","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2003","2003","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2004","2004","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2005","2005","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2006","2006","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2007","2007","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2008","2008","ha","9000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2009","2009","ha","6000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2010","2010","ha","6100","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2011","2011","ha","8168","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2012","2012","ha","8200","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2013","2013","ha","3300","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2014","2014","ha","3700","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2015","2015","ha","1113","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2016","2016","ha","1337","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2017","2017","ha","1404","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2018","2018","ha","2518","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2019","2019","ha","2584","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2020","2020","ha","2622","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2021","2021","ha","5300","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1961","1961","hg/ha","3104","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1962","1962","hg/ha","3644","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1963","1963","hg/ha","3040","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1964","1964","hg/ha","3513","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1965","1965","hg/ha","3128","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1966","1966","hg/ha","4581","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1967","1967","hg/ha","3566","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1968","1968","hg/ha","3625","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1969","1969","hg/ha","2969","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1970","1970","hg/ha","3003","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1971","1971","hg/ha","3249","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1972","1972","hg/ha","4805","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1973","1973","hg/ha","3566","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1974","1974","hg/ha","3921","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1975","1975","hg/ha","4063","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1976","1976","hg/ha","4602","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1977","1977","hg/ha","4762","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1978","1978","hg/ha","4962","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1979","1979","hg/ha","5076","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1980","1980","hg/ha","8225","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1981","1981","hg/ha","10000","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1982","1982","hg/ha","12654","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1983","1983","hg/ha","15790","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1984","1984","hg/ha","13245","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1985","1985","hg/ha","12664","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1986","1986","hg/ha","8001","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1987","1987","hg/ha","8275","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1988","1988","hg/ha","8360","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1989","1989","hg/ha","9716","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1990","1990","hg/ha","8954","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1991","1991","hg/ha","9039","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1992","1992","hg/ha","8889","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1993","1993","hg/ha","8824","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1994","1994","hg/ha","8125","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1995","1995","hg/ha","7692","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1996","1996","hg/ha","6242","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1997","1997","hg/ha","5655","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1998","1998","hg/ha","7120","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","1999","1999","hg/ha","9091","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2000","2000","hg/ha","8889","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2001","2001","hg/ha","8889","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2002","2002","hg/ha","8889","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2003","2003","hg/ha","8889","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2004","2004","hg/ha","8889","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2005","2005","hg/ha","8889","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2006","2006","hg/ha","8889","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2007","2007","hg/ha","333","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2008","2008","hg/ha","862","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2009","2009","hg/ha","1257","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2010","2010","hg/ha","757","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2011","2011","hg/ha","634","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2012","2012","hg/ha","512","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2013","2013","hg/ha","1209","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2014","2014","hg/ha","968","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2015","2015","hg/ha","2505","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2016","2016","hg/ha","1790","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2017","2017","hg/ha","1183","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2018","2018","hg/ha","842","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01930.02","Pyrethrum, dried flowers","2019","2019","hg/ha","1218","A","Official figure"
